"country","scenario","measure","n_implicates","estimate_nw","estimate_nwx","estimate_ratio","se_nw","se_nwx","se_ratio","ratio","ratio_se","ratio_se_delta_SUPERSEDED","ratio_ci_lo","ratio_ci_hi","paradox","paradox_robust","no_paradox_robust"
"CY_2023","baseline_3pct","ge_theil",5,0.630215585277387,0.672578491285177,0.937317619886287,0.0435772840714457,0.054304686623306,0.0234338750878804,0.937317619886287,0.0234338750878804,0.0996076132458199,0.891387224714042,0.983248015058533,TRUE,TRUE,FALSE
"DE_2023","baseline_3pct","ge_theil",5,0.953076451253532,1.01522166770309,0.938841966956189,0.06806075783742,0.0732229050607061,0.015380162467422,0.938841966956189,0.015380162467422,0.0952840362933626,0.908696848520042,0.968987085392336,TRUE,TRUE,FALSE
"EE_2023","baseline_3pct","ge_theil",5,0.988058638023483,1.03316985906015,0.956345265897878,0.111013808685087,0.114153344989406,0.00765559012261904,0.956345265897878,0.00765559012261904,0.150699590733072,0.941340309257545,0.971350222538211,TRUE,TRUE,FALSE
"ES_2023","baseline_3pct","ge_theil",5,1.04735657230443,1.09537067359971,0.956160607831339,0.14445194385665,0.194016661237917,0.0564567773973923,0.956160607831339,0.0564567773973923,0.214648268716498,0.84550532413245,1.06681589153023,TRUE,FALSE,FALSE
"FR_2023","baseline_3pct","ge_theil",5,0.935294682172396,0.991518492616431,0.943295247781339,0.0500216047898362,0.0572353203863658,0.0105925452327234,0.943295247781339,0.0105925452327234,0.0742302643420812,0.922533859125201,0.964056636437477,TRUE,TRUE,FALSE
"GR_2023","baseline_3pct","ge_theil",5,0.642206724759889,0.73305018457056,0.878114638736336,0.0369497175543843,0.0700364121360891,0.0515630181658744,0.878114638736336,0.0515630181658744,0.0977066409726876,0.777051123131222,0.97917815434145,TRUE,TRUE,FALSE
"HR_2023","baseline_3pct","ge_theil",5,0.529409472284122,0.568982250377957,0.930454052989843,0.0391558934267597,0.0453898975240376,0.0201296134071341,0.930454052989843,0.0201296134071341,0.101218928561843,0.89100001071186,0.969908095267825,TRUE,TRUE,FALSE
"HU_2023","baseline_3pct","ge_theil",5,0.656567764914938,0.680123221360545,0.965366551052987,0.0256696702579278,0.0286627997492779,0.00698468838609463,0.965366551052987,0.00698468838609463,0.0554949746030167,0.951676561816241,0.979056540289732,TRUE,TRUE,FALSE
"LT_2023","baseline_3pct","ge_theil",5,0.961020739740486,1.05732983991183,0.90902089935063,0.250562759700372,0.284151365606572,0.0202903933691847,0.90902089935063,0.0202903933691847,0.340328555383945,0.869251728347029,0.948790070354232,TRUE,TRUE,FALSE
"LU_2023","baseline_3pct","ge_theil",5,0.757635454903739,0.803755359173374,0.942634499618529,0.0823614320876466,0.098545884538794,0.0234954244458992,0.942634499618529,0.0234954244458992,0.154457266711213,0.896583467704566,0.988685531532491,TRUE,TRUE,FALSE
"LV_2023","baseline_3pct","ge_theil",5,1.08153277671035,1.11374684516269,0.971144009726254,0.178515877592507,0.187618405223851,0.0135547152146501,0.971144009726254,0.0135547152146501,0.229021553480426,0.94457676790554,0.997711251546968,TRUE,TRUE,FALSE
"MT_2023","baseline_3pct","ge_theil",5,0.476170190870514,0.496573855882498,0.958911117107197,0.074595182621195,0.0591116872672525,0.0409483365052486,0.958911117107197,0.0409483365052486,0.188668231353545,0.878652377556909,1.03916985665748,TRUE,FALSE,FALSE
"NL_2023","baseline_3pct","ge_theil",5,0.737696006020623,0.732731178863883,1.00681572070551,0.0342558273747152,0.0357755120923383,0.0116069760608608,1.00681572070551,0.0116069760608608,0.06783751404956,0.984066047626223,1.0295653937848,FALSE,FALSE,FALSE
"PT_2023","baseline_3pct","ge_theil",5,0.843966938236894,0.861955664525187,0.979230403736171,0.0470115688604777,0.0540496153756241,0.0155384006941515,0.979230403736171,0.0155384006941515,0.0821235978090519,0.948775138375634,1.00968566909671,TRUE,FALSE,FALSE
"SI_2023","baseline_3pct","ge_theil",5,0.658017186333082,0.773001665627426,0.852227856264796,0.0995662742284859,0.128252208727686,0.0230246632295238,0.852227856264796,0.0230246632295238,0.191148851524157,0.807099516334929,0.897356196194662,TRUE,TRUE,FALSE
"SK_2023","baseline_3pct","ge_theil",5,0.436169648423807,0.508530910633073,0.857855998174139,0.034841805741392,0.0434395343599881,0.0195587827248639,0.857855998174139,0.0195587827248639,0.100310742917155,0.819520784033406,0.896191212314872,TRUE,TRUE,FALSE
"AT_2023","gradient","ge_theil",5,0.966720525401035,0.931148500872538,1.04196776756947,0.105165076058831,0.148301514063904,0.0634041043986023,1.04196776756947,0.0634041043986023,0.200242118813905,0.91769572294821,1.16623981219073,FALSE,FALSE,FALSE
"BE_2023","gradient","ge_theil",5,0.700773885124947,0.712290995475255,0.983839182563817,0.0889621591982786,0.104580904147881,0.0276955603629853,0.983839182563817,0.0276955603629853,0.190956954252306,0.929555884252366,1.03812248087527,TRUE,FALSE,FALSE
"CY_2023","gradient","ge_theil",5,0.630215585277387,0.599812352081699,1.05122372058839,0.0435772840714457,0.0525925949599921,0.037101737618334,1.05122372058839,0.037101737618334,0.1173263497146,0.978504314856453,1.12394312632032,FALSE,FALSE,FALSE
"DE_2023","gradient","ge_theil",5,0.953076451253532,0.978789472751712,0.97375462219595,0.06806075783742,0.0676819094488289,0.0203423483509981,0.97375462219595,0.0203423483509981,0.096792610212155,0.933883619427994,1.01362562496391,TRUE,FALSE,FALSE
"EE_2023","gradient","ge_theil",5,0.988058638023483,0.998842702739456,0.9892355616984,0.111013808685087,0.104126241850176,0.0219619276206055,0.9892355616984,0.0219619276206055,0.151613519475453,0.946190183562013,1.03228093983479,TRUE,FALSE,FALSE
"ES_2023","gradient","ge_theil",5,1.04735657230443,1.02232328345914,1.02450669388772,0.14445194385665,0.1879176574276,0.0554551190795093,1.02450669388772,0.0554551190795093,0.235430888544078,0.915814660491882,1.13319872728356,FALSE,FALSE,FALSE
"FR_2023","gradient","ge_theil",5,0.935294682172396,0.923013513861009,1.01330551300383,0.0500216047898362,0.0568544683552018,0.0136074875766438,1.01330551300383,0.0136074875766438,0.0826604055942058,0.986634837353607,1.03997618865405,FALSE,FALSE,FALSE
"GR_2023","gradient","ge_theil",5,0.642206724759889,0.677133161548153,0.94891653004259,0.0369497175543843,0.0527741642067722,0.0316994605310014,0.94891653004259,0.0316994605310014,0.0918774689502553,0.886785587401827,1.01104747268335,TRUE,FALSE,FALSE
"HR_2023","gradient","ge_theil",5,0.529409472284122,0.539663537084938,0.981003643738278,0.0391558934267597,0.0441276727581818,0.0237230629016474,0.981003643738278,0.0237230629016474,0.108161298403909,0.934506440451049,1.02750084702551,TRUE,FALSE,FALSE
"HU_2023","gradient","ge_theil",5,0.656567764914938,0.666704833167647,0.984795383415721,0.0256696702579278,0.0283972440305213,0.00725926163258739,0.984795383415721,0.00725926163258739,0.056937490536493,0.97056723061585,0.999023536215593,TRUE,TRUE,FALSE
"LT_2023","gradient","ge_theil",5,0.961020739740486,1.01803343728554,0.944158138078617,0.250562759700372,0.279180309960817,0.0229816280282255,0.944158138078617,0.0229816280282255,0.35720367637513,0.899114147143295,0.989202129013939,TRUE,TRUE,FALSE
"LU_2023","gradient","ge_theil",5,0.757635454903739,0.75379353367801,1.00509845433178,0.0823614320876466,0.0949193694446056,0.0266464130260494,1.00509845433178,0.0266464130260494,0.167202776775635,0.952871484800726,1.05732542386284,FALSE,FALSE,FALSE
"LV_2023","gradient","ge_theil",5,1.08153277671035,1.10210010342021,0.981364284146055,0.178515877592507,0.189786861896041,0.0174278037936587,0.981364284146055,0.0174278037936587,0.234082945495735,0.947205788710484,1.01552277958163,TRUE,FALSE,FALSE
"MT_2023","gradient","ge_theil",5,0.476170190870514,0.473113841867438,1.00646007098632,0.074595182621195,0.0652228910816509,0.0219471274844078,1.00646007098632,0.0219471274844078,0.210025613851753,0.963443701116885,1.04947644085576,FALSE,FALSE,FALSE
"NL_2023","gradient","ge_theil",5,0.737696006020623,0.724081621314788,1.01884804642044,0.0342558273747152,0.0353913091739395,0.014628741581376,1.01884804642044,0.014628741581376,0.0686867363806593,0.990175712920941,1.04752037991994,FALSE,FALSE,FALSE
"PT_2023","gradient","ge_theil",5,0.843966938236894,0.818676027716633,1.03105354693371,0.0470115688604777,0.0515605730516378,0.0269635640691983,1.03105354693371,0.0269635640691983,0.0866769682784253,0.978204961358085,1.08390213250934,FALSE,FALSE,FALSE
"SI_2023","gradient","ge_theil",5,0.658017186333082,0.705295977264694,0.934676608555724,0.0995662742284859,0.12110534404844,0.0287496357718824,0.934676608555724,0.0287496357718824,0.213523535514961,0.878327322442835,0.991025894668614,TRUE,TRUE,FALSE
"SK_2023","gradient","ge_theil",5,0.436169648423807,0.469619802990138,0.928869800407444,0.034841805741392,0.039806579872394,0.0181072830203925,0.928869800407444,0.0181072830203925,0.108176452187519,0.893379525687475,0.964360075127413,TRUE,TRUE,FALSE
"AT_2023","baseline_3pct","gini",5,0.699731497952375,-21.7487473639472,-0.0904260671217235,0.0137564015535763,261.016096856483,0.120331006067203,-0.0904260671217235,0.120331006067203,0.386127559987837,-0.326274839013442,0.145422704769995,TRUE,TRUE,FALSE
"BE_2023","baseline_3pct","gini",5,0.603788573368038,0.769565574886265,0.784584131476083,0.0208249203354601,0.142292528269542,0.100590178615939,0.784584131476083,0.100590178615939,0.147571673607134,0.587427381388843,0.981740881563323,TRUE,TRUE,FALSE
"CY_2023","baseline_3pct","gini",5,0.610119338682465,0.866307399021542,0.704329850008606,0.0168253045804038,0.0513250638873063,0.0401839296078866,0.704329850008606,0.0401839296078866,0.0460240771039197,0.625569347977149,0.783090352040064,TRUE,TRUE,FALSE
"DE_2023","baseline_3pct","gini",5,0.723788804903286,1.12470950627349,0.643919160264318,0.0179961628152808,0.0966459197117649,0.0683575075076554,0.643919160264318,0.0683575075076554,0.0575670522365572,0.509938445549313,0.777899874979322,TRUE,TRUE,FALSE
"EE_2023","baseline_3pct","gini",5,0.654767209834333,0.73128281822491,0.895367838137175,0.0182902376093724,0.0242344866776772,0.0235400825999358,0.895367838137175,0.0235400825999358,0.0388072035394365,0.849229276241301,0.94150640003305,TRUE,TRUE,FALSE
"ES_2023","baseline_3pct","gini",5,0.673579341439977,1.22294253657568,0.550905302009318,0.0156414103162364,0.186916668129317,0.0772872374398926,0.550905302009318,0.0772872374398926,0.0851491075678458,0.399422316627128,0.702388287391507,TRUE,TRUE,FALSE
"FR_2023","baseline_3pct","gini",5,0.677710245115626,1.39102412070724,0.48720236768508,0.0149974075068772,0.141334013766984,0.0495625852380824,0.48720236768508,0.0495625852380824,0.0506623633787575,0.390059700618438,0.584345034751721,TRUE,TRUE,FALSE
"GR_2023","baseline_3pct","gini",5,0.584137606119118,2.29422253135763,0.416595613028924,0.0124191029887897,9.69616380249875,0.246856064354598,0.416595613028924,0.246856064354598,1.07609230044006,-0.0672422731060883,0.900433499163936,TRUE,TRUE,FALSE
"HR_2023","baseline_3pct","gini",5,0.539250849793568,0.688506006099934,0.783218931576561,0.0144433698347551,0.0210441419622139,0.0212261436598993,0.783218931576561,0.0212261436598993,0.0318299718844116,0.741615690003158,0.824822173149963,TRUE,TRUE,FALSE
"HU_2023","baseline_3pct","gini",5,0.595984697017222,0.717566573756698,0.830563627131053,0.00712077768531086,0.0158665797700369,0.0173283989619963,0.830563627131053,0.0173283989619963,0.0208747226487139,0.79659996516554,0.864527289096566,TRUE,TRUE,FALSE
"LT_2023","baseline_3pct","gini",5,0.58164379175969,0.797534495463101,0.729262576020147,0.0461830192181396,0.0396052245821198,0.047654186983477,0.729262576020147,0.047654186983477,0.0683001320880584,0.635860369532532,0.822664782507762,TRUE,TRUE,FALSE
"LU_2023","baseline_3pct","gini",5,0.630562437872272,1.0638820868223,0.594117854173469,0.0186649569178916,0.195429041304686,0.0929730206326563,0.594117854173469,0.0929730206326563,0.110279987662889,0.411890733733463,0.776344974613475,TRUE,TRUE,FALSE
"LV_2023","baseline_3pct","gini",5,0.689475911192955,0.74958234595485,0.91981147968798,0.0437484076984383,0.0421366500543648,0.0245735366510158,0.91981147968798,0.0245735366510158,0.0779732429565503,0.871647347851989,0.967975611523971,TRUE,TRUE,FALSE
"MT_2023","baseline_3pct","gini",5,0.516881964185969,0.707547867522556,0.730525789012418,0.0446726743307427,0.0793258298218006,0.0211381661931327,0.730525789012418,0.0211381661931327,0.103413024288192,0.689094983273878,0.771956594750958,TRUE,TRUE,FALSE
"NL_2023","baseline_3pct","gini",5,0.650168469176985,0.710721503223685,0.916991213385748,0.00938738708540641,0.0489608878840787,0.0591655554473759,0.916991213385748,0.0591655554473759,0.0643889701121142,0.801026724708892,1.03295570206261,TRUE,FALSE,FALSE
"PT_2023","baseline_3pct","gini",5,0.648040190893565,0.868646935576971,0.746425903415308,0.00904381812237571,0.0388305700781581,0.0335453400790168,0.746425903415308,0.0335453400790168,0.0349368724832782,0.680677036860435,0.812174769970181,TRUE,TRUE,FALSE
"SI_2023","baseline_3pct","gini",5,0.565665431867465,3.27649878862502,0.179355441780571,0.0238408641841213,1.5120107933076,0.0564708692393575,0.179355441780571,0.0564708692393575,0.080001529525729,0.0686725380714299,0.290038345489711,TRUE,TRUE,FALSE
"SK_2023","baseline_3pct","gini",5,0.473291183150073,0.767495368068856,0.61669568304975,0.0135176771212421,0.0366552183447108,0.0293433397782558,0.61669568304975,0.0293433397782558,0.0343164635386618,0.559182737084368,0.674208629015131,TRUE,TRUE,FALSE
"AT_2023","gradient","gini",5,0.699731497952375,0.883030794658295,0.795372279814842,0.0137564015535763,0.0950543726419104,0.0793474390508489,0.795372279814842,0.0793474390508489,0.0867114584606581,0.639851299275178,0.950893260354506,TRUE,TRUE,FALSE
"BE_2023","gradient","gini",5,0.603788573368038,0.619805006818132,0.974158556507076,0.0208249203354601,0.0216616057418491,0.00999598070050674,0.974158556507076,0.00999598070050674,0.0478333466070803,0.954566434334082,0.993750678680069,TRUE,TRUE,FALSE
"CY_2023","gradient","gini",5,0.610119338682465,0.644112045576531,0.947257200713148,0.0168253045804038,0.0246931289288627,0.0240160237032894,0.947257200713148,0.0240160237032894,0.0447326895072447,0.900185794254701,0.994328607171595,TRUE,TRUE,FALSE
"DE_2023","gradient","gini",5,0.723788804903286,0.757085227069029,0.956027812807934,0.0179961628152808,0.0179508523025758,0.0110619420154948,0.956027812807934,0.0110619420154948,0.0328458958996064,0.934346406457564,0.977709219158304,TRUE,TRUE,FALSE
"EE_2023","gradient","gini",5,0.654767209834333,0.670988497807798,0.975823458047052,0.0182902376093724,0.0174306083339133,0.00681419963235706,0.975823458047052,0.00681419963235706,0.037224060272122,0.962467626767632,0.989179289326472,TRUE,TRUE,FALSE
"ES_2023","gradient","gini",5,0.673579341439977,0.728291080048891,0.925249833078183,0.0156414103162364,0.038148677603225,0.0428626255401314,0.925249833078183,0.0428626255401314,0.0529931541963108,0.841239087019525,1.00926057913684,TRUE,FALSE,FALSE
"FR_2023","gradient","gini",5,0.677710245115626,0.721263409177191,0.939615453234692,0.0149974075068772,0.0178979430797654,0.00816250101573429,0.939615453234692,0.00816250101573429,0.031241131070723,0.923616951243853,0.955613955225531,TRUE,TRUE,FALSE
"GR_2023","gradient","gini",5,0.584137606119118,0.638180982976496,0.917930606808831,0.0124191029887897,0.0473025186353768,0.0599108139155864,0.917930606808831,0.0599108139155864,0.0705798257875424,0.800505411534281,1.03535580208338,TRUE,FALSE,FALSE
"HR_2023","gradient","gini",5,0.539250849793568,0.552705367766835,0.975657757914404,0.0144433698347551,0.0153706405964908,0.00883419412391388,0.975657757914404,0.00883419412391388,0.0376706780422646,0.958342737431533,0.992972778397275,TRUE,TRUE,FALSE
"HU_2023","gradient","gini",5,0.595984697017222,0.615776721335998,0.967858438769941,0.00712077768531086,0.0078560486901032,0.00420223814142497,0.967858438769941,0.00420223814142497,0.0169172710595191,0.959622052012748,0.976094825527134,TRUE,TRUE,FALSE
"LT_2023","gradient","gini",5,0.58164379175969,0.631516007764694,0.921013844384357,0.0461830192181396,0.0453732859663777,0.0155776998864766,0.921013844384357,0.0155776998864766,0.0986259519859241,0.890481552606862,0.951546136161851,TRUE,TRUE,FALSE
"LU_2023","gradient","gini",5,0.630562437872272,0.645547523500744,0.976788976956316,0.0186649569178916,0.0201631829085981,0.0111871638590119,0.976788976956316,0.0111871638590119,0.0420332507086341,0.954862135792652,0.998715818119979,TRUE,TRUE,FALSE
"LV_2023","gradient","gini",5,0.689475911192955,0.69804630586845,0.987717905259723,0.0437484076984383,0.0450862368579465,0.00583180765293215,0.987717905259723,0.00583180765293215,0.0894304862269806,0.976287562259976,0.99914824825947,TRUE,TRUE,FALSE
"MT_2023","gradient","gini",5,0.516881964185969,0.541240580813576,0.954994844268714,0.0446726743307427,0.0494083927830475,0.00511100765992463,0.954994844268714,0.00511100765992463,0.120052527006294,0.944977269255262,0.965012419282166,TRUE,TRUE,FALSE
"NL_2023","gradient","gini",5,0.650168469176985,0.666490772224482,0.975569674272497,0.00938738708540641,0.015680439893488,0.0168584508230485,0.975569674272497,0.0168584508230485,0.0269279772128801,0.942527110659322,1.00861223788567,TRUE,FALSE,FALSE
"PT_2023","gradient","gini",5,0.648040190893565,0.711898572438972,0.910568347724687,0.00904381812237571,0.0314493789012458,0.0373698511395753,0.910568347724687,0.0373698511395753,0.0421729304774326,0.83732343949112,0.983813255958255,TRUE,TRUE,FALSE
"SI_2023","gradient","gini",5,0.565665431867465,0.643372489141051,0.87936721752619,0.0238408641841213,0.0296718452864999,0.0187746142137868,0.87936721752619,0.0187746142137868,0.054930571266196,0.842568973667168,0.916165461385212,TRUE,TRUE,FALSE
"SK_2023","gradient","gini",5,0.473291183150073,0.519077035499297,0.91180461084065,0.0135176771212421,0.014979977744018,0.0151321783183917,0.91180461084065,0.0151321783183917,0.0370211398375319,0.882145541336603,0.941463680344698,TRUE,TRUE,FALSE
"AT_2023","baseline_3pct","top1",5,0.171228646916261,-2.64886065711783,-0.256687987287981,0.0332039902660379,31.4743476729984,0.453661285512617,-0.256687987287981,0.453661285512617,0.768197277332719,-1.14586410689271,0.632488132316749,TRUE,TRUE,FALSE
"BE_2023","baseline_3pct","top1",5,0.128922558327943,0.16397621077871,0.786287527151351,0.0316607768079972,0.0431989051212921,0.0705647579716263,0.786287527151351,0.0705647579716263,0.283165518517343,0.647980601526963,0.924594452775738,TRUE,TRUE,FALSE
"CY_2023","baseline_3pct","top1",5,0.10941154452209,0.143003593978263,0.766228957514042,0.0160423029984379,0.0239401904211513,0.0673724335796117,0.766228957514042,0.0673724335796117,0.170265270964864,0.634178987698004,0.898278927330081,TRUE,TRUE,FALSE
"DE_2023","baseline_3pct","top1",5,0.164452745911711,0.21900435821202,0.750991517021366,0.0199120538469827,0.0235006459342026,0.0665385101865932,0.750991517021366,0.0665385101865932,0.121488172089654,0.620576037055643,0.881406996987088,TRUE,TRUE,FALSE
"EE_2023","baseline_3pct","top1",5,0.222955987634084,0.244827537101661,0.910751332044807,0.0337456571835521,0.0358428307158601,0.0194939343405927,0.910751332044807,0.0194939343405927,0.191762884560037,0.872543220737245,0.948959443352368,TRUE,TRUE,FALSE
"ES_2023","baseline_3pct","top1",5,0.207722112069607,0.291352698551994,0.713026261929966,0.0343509489805083,0.0546068087070659,0.0540419874650916,0.713026261929966,0.0540419874650916,0.178204190109185,0.607103966498387,0.818948557361546,TRUE,TRUE,FALSE
"FR_2023","baseline_3pct","top1",5,0.165023822669503,0.265927757873788,0.620558846466207,0.0101165875615849,0.0248373363701476,0.0397536070672666,0.620558846466207,0.0397536070672666,0.0693292105848232,0.542641776614365,0.69847591631805,TRUE,TRUE,FALSE
"GR_2023","baseline_3pct","top1",5,0.107628039773395,0.291573565868799,0.511099785182752,0.0105725305047761,0.906385178801458,0.258060529674155,0.511099785182752,0.258060529674155,1.14804432906805,0.00530114702140771,1.0168984233441,TRUE,FALSE,FALSE
"HR_2023","baseline_3pct","top1",5,0.101154211988748,0.122883647852826,0.823545865258737,0.0141358233512022,0.0175769256260551,0.0674645843468113,0.823545865258737,0.0674645843468113,0.164610185863596,0.691315279938987,0.955776450578487,TRUE,TRUE,FALSE
"HU_2023","baseline_3pct","top1",5,0.132598490191892,0.152976940404443,0.866788147212122,0.0083045818547411,0.00955931563380179,0.0146800395281294,0.866788147212122,0.0146800395281294,0.0766863678183121,0.838015269736988,0.895561024687256,TRUE,TRUE,FALSE
"LT_2023","baseline_3pct","top1",5,0.252053464873916,0.308949001316061,0.816151288047214,0.070163474708626,0.0834966725361606,0.0560411649765922,0.816151288047214,0.0560411649765922,0.316530891362293,0.706310604693094,0.925991971401335,TRUE,TRUE,FALSE
"LU_2023","baseline_3pct","top1",5,0.1339478878361,0.192384240852611,0.696472470797971,0.031520401686984,0.0463155080554806,0.0909823300167522,0.696472470797971,0.0909823300167522,0.234392767079224,0.518147103965137,0.874797837630806,TRUE,TRUE,FALSE
"LV_2023","baseline_3pct","top1",5,0.242545007622909,0.262011449761814,0.925760587918797,0.0961217249238119,0.100534488192464,0.0318351619987438,0.925760587918797,0.0318351619987438,0.510637186231456,0.863363670401259,0.988157505436335,TRUE,TRUE,FALSE
"MT_2023","baseline_3pct","top1",5,0.0757495133669622,0.0878212253452424,0.862542205135217,0.00596165651512612,0.00213122048421687,0.0484094647568753,0.862542205135217,0.0484094647568753,0.0710379039056551,0.767659654211741,0.957424756058692,TRUE,TRUE,FALSE
"NL_2023","baseline_3pct","top1",5,0.128644910257271,0.131825778070736,0.976967345586051,0.0129325484860424,0.0146695398903124,0.0527207051000736,0.976967345586051,0.0527207051000736,0.146345691820962,0.873634763589907,1.0802999275822,TRUE,FALSE,FALSE
"PT_2023","baseline_3pct","top1",5,0.165632380489739,0.197479873514,0.838741136443961,0.0152737020429027,0.0190547706635419,0.0260066791428461,0.838741136443961,0.0260066791428461,0.111943863938813,0.787768045323982,0.889714227563939,TRUE,TRUE,FALSE
"SI_2023","baseline_3pct","top1",5,0.145066238497823,0.489877380450441,0.300927456108206,0.0370218705240664,0.190318931927412,0.0773791017340461,0.300927456108206,0.0773791017340461,0.137648459460257,0.149264416709476,0.452590495506936,TRUE,TRUE,FALSE
"SK_2023","baseline_3pct","top1",5,0.0999648338887896,0.138357610526752,0.723751221067994,0.0130912443347479,0.0183647042298267,0.0742481505856303,0.723751221067994,0.0742481505856303,0.134721266429261,0.578224845920158,0.869277596215829,TRUE,TRUE,FALSE
"AT_2023","gradient","top1",5,0.171228646916261,0.194216267393937,0.885770291058137,0.0332039902660379,0.0449638026381359,0.0843491845376196,0.885770291058137,0.0843491845376196,0.266252405352319,0.720445889364403,1.05109469275187,TRUE,FALSE,FALSE
"BE_2023","gradient","top1",5,0.128922558327943,0.148853196120512,0.866059908531919,0.0316607768079972,0.0333622184310582,0.0915788212581082,0.866059908531919,0.0915788212581082,0.287962725550061,0.686565418866027,1.04555439819781,TRUE,FALSE,FALSE
"CY_2023","gradient","top1",5,0.10941154452209,0.11693057955565,0.937593481431533,0.0160423029984379,0.0201830931908019,0.0971003540882054,0.937593481431533,0.0971003540882054,0.211913676599051,0.74727678741865,1.12791017544442,TRUE,FALSE,FALSE
"DE_2023","gradient","top1",5,0.164452745911711,0.181040874057591,0.910161058216116,0.0199120538469827,0.0227049762929706,0.0909117821086088,0.910161058216116,0.0909117821086088,0.158351925946895,0.731973965283243,1.08834815114899,TRUE,FALSE,FALSE
"EE_2023","gradient","top1",5,0.222955987634084,0.229928122994093,0.96977379264208,0.0337456571835521,0.0325850302316117,0.0289903807202033,0.96977379264208,0.0289903807202033,0.201059248610811,0.912952646430481,1.02659493885368,TRUE,FALSE,FALSE
"ES_2023","gradient","top1",5,0.207722112069607,0.215784725515947,0.962786151654908,0.0343509489805083,0.0418063548406815,0.0612900892555907,0.962786151654908,0.0612900892555907,0.245203462187014,0.84265757671395,1.08291472659587,TRUE,FALSE,FALSE
"FR_2023","gradient","top1",5,0.165023822669503,0.18168225506694,0.908310074688915,0.0101165875615849,0.0134216978570111,0.0191919218795484,0.908310074688915,0.0191919218795484,0.0871959107629811,0.870693907805,0.945926241572829,TRUE,TRUE,FALSE
"GR_2023","gradient","top1",5,0.107628039773395,0.125688378029839,0.857881574116388,0.0105725305047761,0.0158301812463695,0.0775557987088417,0.857881574116388,0.0775557987088417,0.136774790601773,0.705872208647058,1.00989093958572,TRUE,FALSE,FALSE
"HR_2023","gradient","top1",5,0.101154211988748,0.107203511582102,0.943799267712074,0.0141358233512022,0.0156926810326243,0.0844249159539054,0.943799267712074,0.0844249159539054,0.190957297317582,0.778326432442419,1.10927210298173,TRUE,FALSE,FALSE
"HU_2023","gradient","top1",5,0.132598490191892,0.141148695903846,0.939424606193695,0.0083045818547411,0.00908559008987532,0.0167335129273056,0.939424606193695,0.0167335129273056,0.0843695832812382,0.906626920856176,0.972222291531214,TRUE,TRUE,FALSE
"LT_2023","gradient","top1",5,0.252053464873916,0.277302810796378,0.909373446875708,0.070163474708626,0.0772548344249906,0.0638095851128436,0.909373446875708,0.0638095851128436,0.357971437090708,0.784306660054535,1.03444023369688,TRUE,FALSE,FALSE
"LU_2023","gradient","top1",5,0.1339478878361,0.15038980055042,0.891361953742819,0.031520401686984,0.0348606968587903,0.119147398295686,0.891361953742819,0.119147398295686,0.294200812854222,0.657833053083274,1.12489085440236,TRUE,FALSE,FALSE
"LV_2023","gradient","top1",5,0.242545007622909,0.253043523235101,0.958520308589268,0.0961217249238119,0.0988784110283011,0.0365843258061822,0.958520308589268,0.0365843258061822,0.533459467209183,0.886815030009151,1.03022558716939,TRUE,FALSE,FALSE
"MT_2023","gradient","top1",5,0.0757495133669622,0.0753329034582859,1.00553025158398,0.00596165651512612,0.000895813171705157,0.0891365933157394,1.00553025158398,0.0891365933157394,0.0800357113785743,0.830822528685134,1.18023797448283,FALSE,FALSE,FALSE
"NL_2023","gradient","top1",5,0.128644910257271,0.126518551780385,1.01731729883606,0.0129325484860424,0.013546281497094,0.0540412976582081,1.01731729883606,0.0540412976582081,0.149335537230833,0.911396355425971,1.12323824224615,FALSE,FALSE,FALSE
"PT_2023","gradient","top1",5,0.165632380489739,0.169645350439424,0.976716676205176,0.0152737020429027,0.0174571000208347,0.0412831364765545,0.976716676205176,0.0412831364765545,0.134907549811808,0.895801728711129,1.05763162369922,TRUE,FALSE,FALSE
"SI_2023","gradient","top1",5,0.145066238497823,0.161986387057538,0.898783936325601,0.0370218705240664,0.0446891476618915,0.0514981226049257,0.898783936325601,0.0514981226049257,0.336564893206579,0.797847616019946,0.999720256631255,TRUE,TRUE,FALSE
"SK_2023","gradient","top1",5,0.0999648338887896,0.110442259278903,0.909024432240019,0.0130912443347479,0.0165117666584444,0.115718970843376,0.909024432240019,0.115718970843376,0.179896307155306,0.682215249387002,1.13583361509304,TRUE,FALSE,FALSE
"AT_2023","baseline_3pct","top10",5,0.514825673928678,-7.07653730377872,-0.250408544100143,0.0241800731729612,86.6843033548007,0.43687236333573,-0.250408544100143,0.43687236333573,0.891173474795635,-1.10667837623817,0.605861288037888,TRUE,TRUE,FALSE
"BE_2023","baseline_3pct","top10",5,0.427404403008486,0.49948735229477,0.855690410989649,0.0304041554298367,0.0577750997678869,0.0495589641340741,0.855690410989649,0.0495589641340741,0.116196082793626,0.758554841286864,0.952825980692435,TRUE,TRUE,FALSE
"CY_2023","baseline_3pct","top10",5,0.428953303230198,0.531103206533102,0.807606149853201,0.0210137021820113,0.027468194415249,0.029551955955944,0.807606149853201,0.029551955955944,0.0575356860611091,0.74968431617955,0.865527983526851,TRUE,TRUE,FALSE
"DE_2023","baseline_3pct","top10",5,0.536086762234248,0.696855568023659,0.769397006134993,0.0277903272458727,0.0331564279892167,0.0425812616729576,0.769397006134993,0.0425812616729576,0.0541310116330087,0.685937733255996,0.85285627901399,TRUE,TRUE,FALSE
